DATE (MM/DD/YYYY),HOUR-CST,Avg Global Horizontal [W/m^2],Avg Direct Normal [W/m^2],Avg Diffuse Horizontal [W/m^2],Avg Downwelling IR [W/m^2],Avg Pyrgeometer Net [W/m^2],Avg Global (stdev) [W/m^2],Avg Direct (stdev) [W/m^2],Avg Diffuse (stdev) [W/m^2],Avg IR (stdev) [W/m^2],Avg Net (stdev) [W/m^2],Avg Air Temperature [deg C],Avg Relative Humidity [%],Avg Pressure [mBar]
2/1/2024,7,-1.0147,-0.3761,-1.4200,370.5433,-26.5003,0.0000,0.0221,0.1602,0.1109,0.0969,16.3270,86.4300,1012.9477
2/1/2024,8,8.7653,-0.3797,9.0825,364.6217,-34.8930,0.1855,0.0104,0.2039,0.2006,0.1692,17.0108,82.6532,1012.4851
2/1/2024,9,51.3531,0.0021,55.4065,355.5183,-52.0220,0.2403,0.1711,0.2621,0.1826,0.1934,18.2913,77.5433,1012.8307
2/1/2024,10,349.8288,330.5510,89.3958,344.3633,-81.7492,3.5738,4.4732,0.3235,0.1862,0.2101,19.7077,73.9147,1013.6813
2/1/2024,11,538.0212,442.0343,138.2706,357.4767,-88.5138,28.1677,29.9208,2.5278,0.3700,0.3708,21.9670,67.8923,1013.9950
2/1/2024,12,604.0755,349.3986,278.8791,383.9617,-72.2873,99.3844,96.8029,6.1293,0.7492,0.7515,23.2012,64.6778,1013.4422
2/1/2024,13,518.7590,218.9561,320.5543,396.1117,-64.1905,102.3570,95.2309,7.6928,0.7732,0.8409,23.9783,61.6300,1012.2333
2/1/2024,14,475.3134,218.3820,279.8100,398.7917,-63.4240,65.3816,60.7461,6.8381,0.9601,1.1291,24.6565,58.5432,1010.5528
2/1/2024,15,493.8237,247.7734,283.6137,402.7500,-63.2303,77.2834,79.1356,3.6558,0.8048,0.9238,25.2392,56.0118,1009.3752
2/1/2024,16,311.3990,130.8357,220.2470,408.0300,-50.4755,47.0558,53.1322,2.6108,0.5854,0.6041,25.1777,57.1873,1008.5187
2/1/2024,17,190.4296,86.3940,148.7888,398.8067,-55.2515,21.5734,32.9708,1.6284,0.5221,0.5409,24.9788,57.9045,1008.2550
2/1/2024,18,88.3973,93.0348,61.3857,379.0050,-66.8343,11.3229,27.6818,0.7939,0.5019,0.4448,24.2332,59.9815,1008.2480
2/1/2024,19,1.9924,4.9211,0.9507,359.5733,-72.7298,0.1383,0.2895,0.1171,0.0995,0.0562,22.8583,66.5730,1008.3488
2/1/2024,20,-1.6895,-0.3821,-2.4811,354.7500,-68.9587,0.0000,0.0000,0.0000,0.0921,0.0624,21.4630,73.7153,1008.5870
2/1/2024,21,-1.6899,-0.3822,-2.4817,352.2133,-66.0663,0.0000,0.0000,0.0000,0.0979,0.0773,20.5773,78.9182,1008.7482
2/1/2024,22,-1.6901,-0.3823,-2.4820,349.9033,-64.2005,0.0000,0.0000,0.0000,0.1072,0.0967,19.8620,82.6817,1008.5233
2/1/2024,23,-1.6868,-0.3823,-2.4280,349.3767,-61.5227,0.0076,0.0000,0.0803,0.2055,0.1889,19.2033,86.2350,1008.3980
2/2/2024,0,-1.6904,-0.3824,-2.3779,348.1250,-60.2272,0.0010,0.0000,0.1500,0.1357,0.1132,18.7753,88.9917,1007.9477
2/2/2024,1,-1.6906,-0.3824,-2.3401,346.8467,-60.0287,0.0000,0.0000,0.1691,0.0777,0.0543,18.5477,90.0450,1007.4473
2/2/2024,2,-1.6899,-0.3824,-2.3120,345.0833,-59.9285,0.0027,0.0000,0.1749,0.1160,0.0983,18.2683,91.2683,1006.7467
2/2/2024,3,-1.6888,-0.3824,-2.2784,345.7900,-59.7305,0.0061,0.0000,0.1768,0.1179,0.1023,18.3300,91.6000,1005.7267
2/2/2024,4,-1.6724,-0.3824,-2.1463,348.6817,-55.7093,0.0502,0.0000,0.1855,0.1361,0.1205,18.1060,92.2733,1005.2727
2/2/2024,5,-1.6895,-0.3824,-2.2626,344.9767,-56.8292,0.0058,0.0000,0.1859,0.1089,0.0952,17.6715,93.8017,1005.1072
2/2/2024,6,-1.5229,-0.3824,-2.0139,347.3100,-53.5060,0.0632,0.0000,0.0886,0.4961,0.4927,17.4632,95.0600,1004.9185
2/2/2024,7,-1.4911,-0.3824,-1.8336,349.9000,-51.2493,0.0267,0.0000,0.1268,0.8296,0.8227,17.2670,95.4867,1004.9477
2/2/2024,8,13.8672,1.8582,14.3512,372.8150,-29.0895,0.3129,0.3657,0.3117,1.0231,1.0182,17.1885,95.5733,1005.2580
2/2/2024,9,98.5720,10.1870,100.8708,386.5933,-23.9203,9.0292,12.3326,2.7480,1.2358,1.2432,18.1230,93.5417,1005.2922
2/2/2024,10,250.3060,53.2577,228.0788,390.4967,-36.1765,41.0126,46.2975,7.4785,1.8461,1.8731,20.0287,87.3467,1005.1338
2/2/2024,11,262.3329,25.3574,260.9522,409.3233,-27.1527,28.8647,21.6554,12.1169,1.1589,1.2022,21.6597,80.9570,1004.8135
2/2/2024,12,525.7401,219.6038,334.2181,399.4717,-51.4715,119.1312,113.3647,13.9940,1.5112,1.6007,23.2888,73.4620,1003.8477
2/2/2024,13,656.5355,389.4005,284.7902,389.4300,-74.2387,114.3624,111.5138,9.2470,0.7838,0.8158,24.9598,66.1450,1002.4018
2/2/2024,14,653.1186,508.7439,163.0085,382.6950,-88.7027,51.9734,52.0476,6.1975,0.5742,0.5863,26.2350,62.7588,1000.4674
2/2/2024,15,603.0798,523.6582,118.1716,382.8717,-90.5133,16.6514,18.1347,1.5659,0.3335,0.3478,26.7582,61.9202,999.0899
2/2/2024,16,491.0446,462.7076,105.1908,381.0350,-89.1283,1.7978,2.5888,0.5679,0.2895,0.3095,26.5890,62.5590,998.1117
2/2/2024,17,314.4221,346.1351,92.7613,377.8333,-85.1133,5.4757,8.7672,0.4322,0.2177,0.2567,25.8977,64.4820,997.8710
2/2/2024,18,108.2680,154.5941,52.7410,373.3950,-76.4858,4.1369,11.3387,0.4623,0.1571,0.1408,24.7565,69.1745,998.0705
2/2/2024,19,1.3502,0.2673,0.8146,372.4950,-64.2332,0.1171,0.1227,0.1311,0.4599,0.4439,23.5817,74.3965,998.1503
2/2/2024,20,-1.3869,-0.3819,-2.1489,386.4867,-45.3303,0.0118,0.0012,0.0245,0.8057,0.8021,22.7670,79.1683,997.9910
2/2/2024,21,-1.0170,-0.3768,-1.7363,409.4883,-21.8533,0.0078,0.0204,0.0577,1.1325,1.1272,22.5415,81.1017,998.0698
2/2/2024,22,-0.9686,-0.4908,-1.7969,409.5883,-13.2979,0.0513,0.0300,0.0678,0.8328,0.8237,22.0625,84.0517,998.4222
2/2/2024,23,-1.1158,-0.3822,-1.7396,397.9717,-28.1658,0.0229,0.0000,0.1086,0.6392,0.6365,21.9067,84.6167,998.0030
2/3/2024,0,-1.2780,-0.3675,-1.7687,410.4383,-15.9487,0.0678,0.0285,0.1428,0.5846,0.5698,21.8700,85.4767,999.1965
2/3/2024,1,-1.2288,-0.2677,-1.9007,411.7017,-12.4936,0.0444,0.0886,0.1126,0.4320,0.4328,21.7602,87.0550,999.4225
2/3/2024,2,-0.8797,-0.3822,-1.6125,388.8100,-29.7072,0.0330,0.0000,0.0787,0.5760,0.5555,21.2283,91.0633,998.3907
2/3/2024,3,-1.1449,-0.3822,-1.7594,380.5650,-40.2521,0.0450,0.0000,0.1529,0.6753,0.6732,20.9480,92.1867,997.4137
2/3/2024,4,-1.6493,-0.3822,-2.1829,357.7783,-60.5632,0.0424,0.0000,0.1856,0.1550,0.1419,20.5935,93.3800,996.1650
2/3/2024,5,-1.6743,-0.3823,-2.2728,357.8933,-60.5518,0.0196,0.0000,0.1620,0.1369,0.1252,20.7815,91.2883,996.2597
2/3/2024,6,-1.6902,-0.3823,-2.2356,358.1167,-57.0135,0.0000,0.0000,0.1681,0.1234,0.1060,20.2097,93.9083,996.5468
2/3/2024,7,-1.6356,-0.3823,-2.0873,355.9433,-56.1558,0.0332,0.0000,0.1421,0.2738,0.2587,19.7853,95.6267,996.9337
2/3/2024,8,8.1988,-0.3615,8.5830,388.7333,-24.3938,0.6764,0.0162,0.7609,1.3718,1.3670,19.4817,96.5600,998.1002
2/3/2024,9,162.6302,90.8162,120.3180,359.4183,-62.4387,3.4342,4.9711,1.4658,1.0265,1.0246,19.9978,94.9233,998.9597
2/3/2024,10,307.3047,172.7941,192.7530,371.4233,-64.4557,25.2897,27.8079,5.5530,1.0924,1.0822,21.3572,88.8317,999.3492
2/3/2024,11,470.8802,269.0804,237.1204,375.6733,-69.3472,60.0673,58.5027,9.0024,1.6125,1.5396,22.4563,80.6360,999.6824
2/3/2024,12,648.5986,466.6534,192.8308,367.0283,-91.9068,65.4254,63.0671,5.1580,0.7363,0.7402,24.0022,67.7270,999.5364
2/3/2024,13,728.4561,624.2327,83.9435,346.3350,-113.4917,4.2372,4.9904,0.7242,0.3798,0.3915,24.3682,48.8695,999.2698
2/3/2024,14,721.6714,643.7267,74.7898,343.9317,-119.4417,0.4107,1.2247,0.1431,0.3488,0.3774,24.8652,41.9277,998.2998
2/3/2024,15,648.8580,612.6570,70.2648,344.9700,-121.9317,0.5542,1.2074,0.1167,0.3596,0.3900,25.3540,39.8122,997.4770
2/3/2024,16,528.9701,554.4096,65.5352,344.5850,-121.7617,0.7340,1.0106,0.1366,0.3116,0.3451,25.5400,37.5890,996.6834
2/3/2024,17,354.9973,468.5252,55.9423,344.1583,-120.3483,0.9886,0.8674,0.1357,0.2394,0.2676,25.7027,35.7917,996.2889
2/3/2024,18,138.9717,301.5195,34.6505,340.4750,-112.3367,1.0464,1.4072,0.1978,0.1599,0.1637,25.1873,35.6888,995.9038
2/3/2024,19,3.1753,15.8864,1.0538,336.3133,-98.1600,0.1932,0.6251,0.1203,0.1391,0.1061,23.3140,42.1075,996.2035
2/3/2024,20,-2.3616,-0.3821,-2.8295,328.2117,-92.1317,0.0098,0.0000,0.0154,0.1072,0.0704,20.7778,49.1813,996.9335
2/3/2024,21,-2.2445,-0.3822,-2.7335,320.8233,-89.8800,0.1248,0.0000,0.1258,0.1022,0.0722,19.1732,56.0048,997.4903
2/3/2024,22,-2.1321,-0.3824,-2.6409,314.5583,-86.7783,0.1096,0.0000,0.1282,0.1267,0.0997,17.6942,59.9575,997.6808
2/3/2024,23,-1.8070,-0.3824,-2.5092,310.8150,-83.1900,0.0813,0.0000,0.0543,0.1015,0.0788,16.6385,69.7628,998.0773
2/4/2024,0,-1.7327,-0.3825,-2.4856,308.8783,-81.0033,0.0426,0.0000,0.0073,0.1115,0.0928,16.1365,72.5740,998.6320
2/4/2024,1,-1.6941,-0.4572,-2.4840,308.8767,-79.0207,0.0061,0.0388,0.0000,0.1285,0.1125,15.9345,73.1795,998.7941
2/4/2024,2,-1.7696,-0.4117,-2.4937,308.4650,-77.4177,0.0505,0.0191,0.0151,0.1412,0.1275,15.2568,76.0652,999.0453
2/4/2024,3,-1.7313,-0.4296,-2.4749,305.2050,-77.0185,0.0455,0.0165,0.0178,0.1833,0.1674,14.1042,77.2163,999.6148
2/4/2024,4,-1.6919,-0.3876,-2.4628,303.4033,-75.5323,0.0000,0.0093,0.0359,0.1661,0.1510,13.6397,75.4005,1000.1502
2/4/2024,5,-1.7482,-0.3833,-2.4692,302.2017,-77.3788,0.0261,0.0027,0.0266,0.1708,0.1564,13.6547,71.8892,1000.7318
2/4/2024,6,-1.6931,-0.4053,-2.2951,298.5650,-74.2593,0.0617,0.0191,0.0848,0.2414,0.2326,12.6442,75.1113,1001.6292
2/4/2024,7,-1.6870,-0.5210,-2.3681,293.2167,-82.5127,0.0221,0.0632,0.0949,0.2206,0.2266,13.2845,72.5453,1002.3868
2/4/2024,8,40.7594,91.9388,19.8409,289.9500,-91.1617,0.6543,1.3550,0.2699,0.1953,0.1908,13.9335,67.5480,1003.1663
2/4/2024,9,248.2621,375.2057,60.9929,291.6700,-106.9100,1.1190,1.0197,0.1530,0.1909,0.2003,15.5313,58.1628,1003.7247
2/4/2024,10,459.0727,504.5106,72.4785,300.4867,-125.8500,0.9095,0.7451,0.0826,0.2137,0.2141,19.3027,43.2550,1004.4360
2/4/2024,11,609.1454,580.8118,77.0146,311.3667,-130.7983,0.7982,1.4074,0.1733,0.2993,0.3208,22.2033,26.4497,1004.5472
2/4/2024,12,716.1133,639.0738,74.0091,313.7333,-133.5850,0.6831,2.2531,0.1860,0.2951,0.3188,23.3947,21.6592,1003.8993
2/4/2024,13,766.0648,671.6216,73.5695,318.2083,-136.2583,0.5526,1.6067,0.1533,0.2508,0.2918,24.4112,20.6475,1002.8288
2/4/2024,14,748.4628,671.0798,78.8343,324.4200,-140.4500,1.2068,2.2767,0.3301,0.2438,0.2746,26.3357,16.1083,1001.6385
2/4/2024,15,670.1142,632.9392,80.6998,327.9417,-140.5783,1.0257,2.3530,0.2749,0.2538,0.2593,26.9802,15.1312,1001.1552
2/4/2024,16,546.7108,573.7953,74.2979,326.8467,-141.4717,1.3087,3.2625,0.3839,0.2220,0.2498,27.1673,14.6733,1001.0062
2/4/2024,17,371.2557,492.1561,58.6612,324.9200,-140.5100,1.2133,2.4219,0.2204,0.1653,0.1648,27.0457,14.3547,1001.2562
2/4/2024,18,150.0591,333.4450,34.9500,322.8217,-135.5717,1.0854,1.4067,0.2102,0.1327,0.1155,26.2672,15.4163,1002.0793
2/4/2024,19,4.3792,26.1968,1.0215,315.1550,-122.0833,0.2321,0.8682,0.1714,0.1504,0.1279,24.0702,16.5528,1003.1135
2/4/2024,20,-2.6552,-0.3821,-3.1102,308.6533,-114.7833,0.0748,0.0000,0.1918,0.1340,0.1263,22.0183,18.6948,1004.2650
2/4/2024,21,-2.3848,-0.3822,-2.8387,303.6450,-107.7933,0.0318,0.0000,0.0065,0.1477,0.1305,20.0913,21.6407,1005.4037
2/4/2024,22,-2.3668,-0.3875,-2.8374,299.5300,-106.0017,0.0000,0.0077,0.0000,0.1358,0.1139,19.0133,23.3400,1006.1467
2/4/2024,23,-2.3670,-0.3928,-2.8379,297.0550,-102.2783,0.0010,0.0285,0.0000,0.1600,0.1536,17.6463,27.0887,1006.7127
2/5/2024,0,-2.3467,-0.3859,-2.8375,296.2600,-98.0683,0.0429,0.0062,0.0028,0.1743,0.1644,16.5803,29.4727,1007.4680
2/5/2024,1,-2.1301,-0.5118,-2.7945,294.8450,-95.5567,0.0995,0.0759,0.0739,0.1580,0.1469,15.9673,30.0547,1007.9090
2/5/2024,2,-2.1729,-0.4034,-2.7233,293.8650,-91.8583,0.0950,0.0123,0.0931,0.1324,0.1191,14.8737,31.2327,1008.1423
2/5/2024,3,-1.8373,-0.3831,-2.5232,294.7200,-87.2200,0.1300,0.0023,0.0808,0.1327,0.1158,14.0117,32.9103,1008.3393
2/5/2024,4,-1.8492,-0.4097,-2.5156,289.6883,-87.2383,0.0943,0.0225,0.0567,0.1496,0.1371,13.1707,34.8143,1008.9307
2/5/2024,5,-1.7761,-0.3827,-2.4884,288.5533,-86.1350,0.1115,0.0000,0.0137,0.1307,0.1201,12.5853,36.1833,1009.6213
2/5/2024,6,-1.7931,-0.4108,-2.4858,287.9150,-86.9717,0.1032,0.0208,0.0018,0.1378,0.1170,12.6940,38.3163,1010.0463
2/5/2024,7,-1.6759,-0.3979,-2.4282,289.0900,-87.8350,0.0567,0.0236,0.0402,0.1677,0.1517,13.3910,46.5023,1010.9383
2/5/2024,8,47.4069,156.1875,13.2648,291.9200,-93.0867,0.6866,1.7167,0.1958,0.1263,0.0991,14.3720,51.1083,1012.0647
2/5/2024,9,252.3210,418.0958,40.4513,296.3400,-101.5683,1.0833,1.0053,0.1362,0.1520,0.1431,15.3107,51.3807,1013.2630
2/5/2024,10,454.9552,513.2326,55.1091,302.1483,-107.1783,0.9544,1.7301,0.1898,0.2392,0.2620,16.6227,50.7480,1013.9655
2/5/2024,11,602.2412,586.2810,61.6791,305.6250,-111.2317,0.7291,1.5936,0.1869,0.2916,0.3011,17.4908,48.4687,1014.2078
2/5/2024,12,702.9988,636.7923,64.8701,310.6767,-113.5733,0.5299,1.5644,0.1895,0.3393,0.3510,18.4907,45.8117,1013.9567
2/5/2024,13,750.3040,661.5096,66.5196,316.4067,-114.2150,0.4243,1.4908,0.1872,0.3361,0.3691,19.5738,43.2682,1013.4515
2/5/2024,14,735.5487,663.8771,67.0264,319.7550,-114.9917,0.5256,1.6404,0.2840,0.3461,0.3907,20.3725,41.0637,1012.4378
2/5/2024,15,660.7947,629.2947,63.4459,322.1917,-116.8967,0.6523,1.5466,0.2165,0.3020,0.3445,21.1335,39.2110,1011.7733
2/5/2024,16,540.9745,574.8998,58.1774,323.3300,-118.0283,0.7710,1.2404,0.2059,0.2791,0.3174,21.7200,37.7627,1011.4623
2/5/2024,17,368.0903,493.6747,48.8554,323.1967,-117.5983,0.9973,1.0563,0.1595,0.2263,0.2488,21.9295,36.8640,1011.4823
2/5/2024,18,150.8884,342.3601,30.5229,321.3250,-110.1883,1.0726,1.3246,0.1833,0.1291,0.1201,21.3810,37.5128,1012.0063
2/5/2024,19,5.4977,33.8195,1.3428,317.7683,-97.4517,0.2365,0.9359,0.1050,0.1160,0.1014,20.0490,40.8617,1012.7575
2/5/2024,20,-2.3111,-0.3823,-2.7273,312.9917,-91.1333,0.0617,0.0000,0.1379,0.1184,0.0943,18.3105,47.1265,1013.6085
2/5/2024,21,-2.0558,-0.3824,-2.5471,307.7283,-87.6733,0.1017,0.0000,0.1004,0.1183,0.0944,16.6818,52.3907,1014.4497
2/5/2024,22,-1.8150,-0.3825,-2.4841,303.5600,-84.2367,0.1316,0.0000,0.0021,0.1205,0.0981,15.3697,57.3368,1014.7825
2/5/2024,23,-1.7146,-0.3826,-2.4841,300.6317,-80.3403,0.0364,0.0000,0.0000,0.1217,0.1057,14.6175,60.1465,1015.1952
2/6/2024,0,-1.7017,-0.3962,-2.4845,298.4167,-78.3453,0.0238,0.0139,0.0000,0.1126,0.0920,13.6100,63.4057,1015.1425
2/6/2024,1,-1.6921,-0.4021,-2.4810,297.4550,-76.0008,0.0000,0.0110,0.0113,0.1226,0.0967,12.9820,65.5890,1014.9637
2/6/2024,2,-1.6923,-0.3828,-2.4770,296.0033,-74.8413,0.0000,0.0000,0.0175,0.1088,0.0905,12.3162,67.5675,1014.7955
2/6/2024,3,-1.6922,-0.3828,-2.3974,294.3967,-71.3003,0.0010,0.0000,0.1054,0.1147,0.0962,11.3348,70.6262,1014.7682
2/6/2024,4,-1.6094,-0.3879,-2.2312,293.3667,-69.8787,0.0819,0.0133,0.1154,0.1146,0.0943,10.8208,72.1322,1015.0858
2/6/2024,5,-1.5453,-0.4335,-2.1518,293.7083,-68.5755,0.0689,0.0227,0.1306,0.1213,0.1062,10.9838,71.5700,1015.3367
2/6/2024,6,-1.6761,-0.3829,-2.1414,291.7333,-69.1100,0.0207,0.0000,0.1122,0.1270,0.1073,10.1712,74.6512,1015.5995
2/6/2024,7,-1.5198,-0.3893,-1.9003,290.2133,-68.6700,0.0857,0.0081,0.1470,0.1254,0.0996,9.8063,75.4942,1015.7860
2/6/2024,8,43.0761,117.3009,16.5576,289.9417,-71.3247,0.6487,1.3936,0.2323,0.1455,0.1374,9.8440,75.6652,1016.3327
2/6/2024,9,242.2906,370.6261,53.8254,292.8000,-85.6383,1.0753,0.8834,0.1737,0.1491,0.1505,11.7152,70.9982,1016.8157
2/6/2024,10,444.9495,482.1971,72.4111,301.1900,-101.3217,0.8460,0.6776,0.1294,0.2346,0.2353,14.7602,64.5483,1017.2062
2/6/2024,11,588.7110,554.9572,83.4739,310.9567,-115.2717,0.6490,0.7209,0.1124,0.3014,0.3029,17.5130,55.7055,1017.4462
2/6/2024,12,689.6997,599.8110,96.4599,317.2233,-117.3667,0.6945,0.8973,0.1548,0.3258,0.3442,18.7695,50.2645,1017.3573
2/6/2024,13,739.4876,628.5862,97.3895,323.3083,-123.1017,0.7295,0.9135,0.1488,0.3513,0.3733,20.3387,45.0222,1016.4912
2/6/2024,14,725.9784,631.8639,95.8579,325.1883,-125.3250,0.6316,0.8970,0.1250,0.3465,0.3998,21.2498,42.4798,1015.1623
2/6/2024,15,652.3433,600.0577,87.2773,326.4933,-126.5800,0.7500,0.9067,0.1351,0.3702,0.3919,21.9740,38.8407,1013.8788
2/6/2024,16,537.8290,555.8771,74.2253,326.5100,-127.4267,0.7626,0.7781,0.1270,0.3273,0.3976,22.8685,35.5922,1012.8530
2/6/2024,17,362.8722,468.3894,60.9041,326.3267,-124.6067,0.9889,0.7922,0.1412,0.2594,0.2785,22.9447,34.2585,1012.4087
2/6/2024,18,147.6964,311.9972,37.0789,324.8733,-115.0817,1.0401,1.2591,0.2165,0.1513,0.1623,22.7385,34.5970,1012.1787
2/6/2024,19,4.8350,21.8331,1.8724,324.9550,-100.1283,0.2416,0.7639,0.1233,0.1021,0.0847,21.9567,38.0823,1012.0832
2/6/2024,20,-2.4045,-0.3790,-2.8329,318.3200,-92.4817,0.0278,0.0072,0.0225,0.1191,0.0769,19.0597,58.4168,1012.6568
2/6/2024,21,-2.0646,-0.3824,-2.6166,310.7617,-88.2100,0.1031,0.0000,0.1508,0.0965,0.0623,16.9223,66.9870,1013.3892
2/6/2024,22,-1.9267,-0.3825,-2.5148,305.8517,-86.4400,0.1289,0.0000,0.0719,0.0969,0.0611,15.6803,73.2347,1013.7067
2/6/2024,23,-1.7377,-0.3825,-2.4846,303.5083,-83.5800,0.0684,0.0000,0.0036,0.1105,0.0934,14.8225,79.4597,1013.6902
2/7/2024,0,-1.6942,-0.3826,-2.4842,302.1300,-81.9933,0.0086,0.0000,0.0000,0.1109,0.0851,14.2328,83.4350,1013.2325
2/7/2024,1,-1.6943,-0.3826,-2.4844,299.4100,-81.4950,0.0085,0.0000,0.0000,0.1138,0.0964,13.6327,86.4300,1012.6493
2/7/2024,2,-1.6927,-0.3827,-2.4847,298.0000,-80.4363,0.0027,0.0000,0.0000,0.1234,0.1016,13.2352,88.1317,1012.0638
2/7/2024,3,-1.6920,-0.3827,-2.4841,298.5733,-78.0887,0.0000,0.0000,0.0028,0.1161,0.0983,13.1950,89.1317,1011.9093
2/7/2024,4,-1.6922,-0.3827,-2.4840,299.3050,-77.3403,0.0000,0.0000,0.0042,0.1156,0.0997,12.9227,90.4917,1011.5683
2/7/2024,5,-1.6923,-0.3828,-2.4637,300.3700,-74.9683,0.0000,0.0000,0.0564,0.1165,0.1052,12.4872,91.9467,1011.3387
2/7/2024,6,-1.6910,-0.3828,-2.2249,303.1550,-70.8392,0.0033,0.0000,0.1232,0.1230,0.1079,12.1670,92.8833,1011.2170
2/7/2024,7,-1.5659,-0.3828,-1.8793,307.5683,-66.2810,0.0787,0.0000,0.1472,0.1529,0.1409,12.0850,93.1783,1011.1873
2/7/2024,8,38.6719,92.3123,17.2898,308.0150,-70.5428,1.5553,5.0977,0.3061,0.1748,0.1682,12.7878,91.3250,1010.8048
2/7/2024,9,204.5043,246.0858,92.1465,317.0517,-79.2588,9.2408,15.1626,0.8457,0.2332,0.2107,14.8513,86.4833,1010.7083
2/7/2024,10,250.9014,92.2219,194.9896,343.7450,-72.3277,17.1461,19.7071,2.3086,0.3406,0.2745,18.4928,76.7953,1010.6153
2/7/2024,11,593.3879,420.1103,223.5856,348.0167,-88.1743,81.2130,85.6927,5.1867,0.5729,0.6091,20.9510,67.1597,1010.1493
2/7/2024,12,471.8247,211.2890,284.9815,360.5900,-83.6337,52.3248,50.1121,4.5318,0.3938,0.4106,22.4285,60.1353,1009.6067
2/7/2024,13,509.4518,194.8052,337.7309,369.1200,-80.6337,39.4550,36.6767,3.3170,0.3646,0.4445,23.3857,56.1988,1008.3515
2/7/2024,14,627.0720,413.5987,230.2757,360.8817,-95.1040,42.1004,41.3018,3.2738,0.4386,0.5549,24.2008,53.6180,1006.9048
2/7/2024,15,587.3448,386.3408,235.6083,362.1933,-93.7313,28.8333,29.3738,2.2450,0.3970,0.4693,24.1488,54.8415,1005.7207
2/7/2024,16,431.9768,318.0447,174.2362,359.4433,-93.5887,14.8060,16.0869,2.1370,0.3809,0.4902,24.0953,55.8678,1005.2270
2/7/2024,17,303.4353,232.3617,159.9904,356.6600,-89.4532,21.2201,29.7674,1.5060,0.3534,0.3820,23.4848,58.9770,1003.8267
2/7/2024,18,84.4831,68.7156,66.6485,357.9717,-78.0778,4.2729,10.1579,0.6798,0.3036,0.3234,22.8095,62.1882,1004.2027
2/7/2024,19,4.7186,1.4356,4.5253,343.6500,-82.4938,0.2867,0.4279,0.2477,0.2206,0.1811,21.7753,63.0920,1004.6143
2/7/2024,20,-1.7186,-0.3822,-2.4819,340.7200,-79.0795,0.0383,0.0000,0.0011,0.1878,0.1805,20.8343,69.0815,1004.2073
2/7/2024,21,-1.6900,-0.3822,-2.4752,347.6967,-69.8468,0.0000,0.0000,0.0156,0.1444,0.1310,20.4672,72.3398,1004.9018
2/7/2024,22,-1.6882,-0.3823,-2.3971,354.4333,-62.5008,0.0060,0.0000,0.1170,0.1745,0.1569,20.2900,75.0133,1004.4847
2/7/2024,23,-1.6495,-0.3823,-2.2465,359.4317,-56.8768,0.0602,0.0000,0.1743,0.3259,0.3175,20.2585,76.3153,1005.3308
2/8/2024,0,-1.4626,-0.3823,-2.0968,364.2033,-52.8312,0.0559,0.0000,0.1323,1.0229,1.0208,20.3532,76.9658,1005.4653
2/8/2024,1,-1.6903,-0.3823,-2.4823,342.7200,-72.7360,0.0000,0.0000,0.0000,0.2124,0.2079,20.1587,77.9310,1004.9417
2/8/2024,2,-1.6903,-0.3823,-2.4661,347.5483,-67.4068,0.0000,0.0000,0.0399,0.1869,0.1747,20.0583,77.1788,1004.5282
2/8/2024,3,-1.6905,-0.3823,-2.4365,350.5650,-63.7688,0.0000,0.0000,0.0864,0.1739,0.1665,19.9450,76.7283,1004.4803
2/8/2024,4,-1.6905,-0.3824,-2.4821,341.2433,-70.8047,0.0000,0.0000,0.0018,0.1360,0.1152,19.6367,78.3953,1004.6087
2/8/2024,5,-1.6906,-0.3824,-2.4827,339.6167,-68.8365,0.0000,0.0000,0.0000,0.1075,0.0923,19.1383,81.0533,1004.8663
2/8/2024,6,-1.6906,-0.3824,-2.3922,339.1150,-66.1757,0.0000,0.0000,0.1137,0.1235,0.1059,18.4937,83.7283,1005.2033
2/8/2024,7,-1.5884,-0.3824,-2.0468,341.8350,-61.3295,0.0405,0.0000,0.1317,0.1902,0.1794,17.9200,86.1900,1005.9763
2/8/2024,8,15.9542,12.3229,13.3735,340.7650,-61.4478,1.0414,2.7363,0.4367,0.1323,0.1166,17.6217,87.3750,1007.2730
2/8/2024,9,94.1493,22.4611,92.3025,363.2600,-46.3362,3.4410,4.9215,1.3711,0.2454,0.2087,18.0048,87.3050,1007.7750
2/8/2024,10,269.3354,105.3240,199.7468,371.3983,-56.4272,20.4687,20.4472,4.1919,0.2932,0.3231,19.8943,82.4617,1008.6448
2/8/2024,11,553.7938,386.2447,207.4788,361.9283,-88.4238,32.5908,34.0085,3.6439,0.5201,0.5164,21.8320,73.8468,1009.6052
2/8/2024,12,654.8036,488.9541,176.2650,360.6633,-96.7700,21.8663,21.3563,1.9695,0.4403,0.4448,22.9748,68.2445,1009.5152
2/8/2024,13,649.5114,448.1150,199.8015,368.9183,-98.6800,28.2014,26.5543,2.3543,0.4411,0.5141,24.3305,61.5692,1008.7172
2/8/2024,14,647.8389,464.8574,192.7924,373.2617,-102.6083,35.1505,34.3102,2.0439,0.4700,0.5008,25.6038,55.8987,1007.4772
2/8/2024,15,657.9298,532.8313,164.9182,376.0417,-107.9600,1.7490,1.9115,0.6195,0.4432,0.4716,26.4533,53.2880,1006.7185
2/8/2024,16,470.2462,337.2980,196.7542,380.7867,-102.8567,13.3696,14.8663,1.9819,0.3985,0.4606,26.7715,52.8028,1006.1068
